Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Sexe,Edat_quinquennal,Nombre
2007,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,90-94 anys,29
2007,7,Horta-Guinardó,37,el Carmel,Home,90-94 anys,7
2007,7,Horta-Guinardó,36,la Font d'en Fargues,Home,90-94 anys,1
2007,7,Horta-Guinardó,35,el Guinardó,Home,90-94 anys,17
2007,7,Horta-Guinardó,34,Can Baró,Home,90-94 anys,3
2007,7,Horta-Guinardó,33,el Baix Guinardó,Home,90-94 anys,18
2007,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,90-94 anys,26
2007,6,Gràcia,31,la Vila de Gràcia,Home,90-94 anys,35
2007,6,Gràcia,30,la Salut,Home,90-94 anys,5
2007,6,Gràcia,29,el Coll,Home,90-94 anys,3
2007,6,Gràcia,28,Vallcarca i els Penitents,Home,90-94 anys,11
2007,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,90-94 anys,13
2007,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,90-94 anys,27
2007,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,90-94 anys,9
2007,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,90-94 anys,3
2007,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,90-94 anys,12
2007,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,90-94 anys,0
2007,4,Les Corts,21,Pedralbes,Home,90-94 anys,1
2007,4,Les Corts,20,la Maternitat i Sant Ramon,Home,90-94 anys,15
2007,4,Les Corts,19,les Corts,Home,90-94 anys,16
2007,3,Sants-Montjuïc,18,Sants,Home,90-94 anys,19
2007,3,Sants-Montjuïc,17,Sants - Badal,Home,90-94 anys,2
2007,3,Sants-Montjuïc,16,la Bordeta,Home,90-94 anys,4
2007,3,Sants-Montjuïc,15,Hostafrancs,Home,90-94 anys,6
2007,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,90-94 anys,5
2007,3,Sants-Montjuïc,13,la Marina de Port,Home,90-94 anys,4
2007,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,90-94 anys,0
2007,3,Sants-Montjuïc,11,el Poble Sec,Home,90-94 anys,23
2007,2,Eixample,10,Sant Antoni,Home,90-94 anys,27
2007,5,Sarrià-Sant Gervasi,23,Sarrià,Home,90-94 anys,11
2007,6,Gràcia,28,Vallcarca i els Penitents,Home,95 anys i més,2
2007,6,Gràcia,29,el Coll,Home,95 anys i més,2
2007,6,Gràcia,30,la Salut,Home,95 anys i més,1
2007,8,Nou Barris,47,Can Peguera,Dona,< 24 anys,1
2007,8,Nou Barris,46,el Turó de la Peira,Dona,< 24 anys,13
2007,8,Nou Barris,45,Porta,Dona,< 24 anys,18
2007,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,< 24 anys,16
2007,7,Horta-Guinardó,43,Horta,Dona,< 24 anys,23
2007,7,Horta-Guinardó,42,la Clota,Dona,< 24 anys,1
2007,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,< 24 anys,3
2007,7,Horta-Guinardó,40,Montbau,Dona,< 24 anys,2
2007,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,< 24 anys,3
2007,7,Horta-Guinardó,38,la Teixonera,Dona,< 24 anys,14
2007,7,Horta-Guinardó,37,el Carmel,Dona,< 24 anys,33
2007,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,< 24 anys,5
2007,7,Horta-Guinardó,35,el Guinardó,Dona,< 24 anys,34
2007,7,Horta-Guinardó,34,Can Baró,Dona,< 24 anys,4
2007,7,Horta-Guinardó,33,el Baix Guinardó,Dona,< 24 anys,44
2007,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,< 24 anys,55
2007,6,Gràcia,31,la Vila de Gràcia,Dona,< 24 anys,89
2007,6,Gràcia,30,la Salut,Dona,< 24 anys,20
2007,6,Gràcia,29,el Coll,Dona,< 24 anys,5
2007,6,Gràcia,28,Vallcarca i els Penitents,Dona,< 24 anys,21
2007,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,< 24 anys,45
2007,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,< 24 anys,54
2007,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,< 24 anys,30
2007,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,< 24 anys,17
2007,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,< 24 anys,27
2007,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,< 24 anys,1
2007,4,Les Corts,21,Pedralbes,Dona,< 24 anys,12
2007,8,Nou Barris,48,la Guineueta,Dona,< 24 anys,11
2007,8,Nou Barris,49,Canyelles,Dona,< 24 anys,5
2007,8,Nou Barris,50,les Roquetes,Dona,< 24 anys,20
2007,8,Nou Barris,51,Verdun,Dona,< 24 anys,17
2007,2,Eixample,5,el Fort Pienc,Dona,25-29 anys,167
2007,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,25-29 anys,183
2007,1,Ciutat Vella,3,la Barceloneta,Dona,25-29 anys,108
2007,1,Ciutat Vella,2,el Barri Gòtic,Dona,25-29 anys,117
2007,1,Ciutat Vella,1,el Raval,Dona,25-29 anys,229
2007,99,No consta,99,No consta,Dona,< 24 anys,4
2007,10,Sant Martí,73,la Verneda i la Pau,Dona,< 24 anys,28
2007,10,Sant Martí,72,Sant Martí de Provençals,Dona,< 24 anys,34
2007,10,Sant Martí,71,Provençals del Poblenou,Dona,< 24 anys,13
2007,10,Sant Martí,70,el Besòs i el Maresme,Dona,< 24 anys,11
2007,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,< 24 anys,12
2007,10,Sant Martí,68,el Poblenou,Dona,< 24 anys,38
2007,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,< 24 anys,11
2007,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,< 24 anys,52
2007,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,< 24 anys,23
2007,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,< 24 anys,56
2007,9,Sant Andreu,63,Navas,Dona,< 24 anys,20
2007,9,Sant Andreu,62,el Congrés i els Indians,Dona,< 24 anys,14
2007,9,Sant Andreu,61,la Sagrera,Dona,< 24 anys,49
2007,9,Sant Andreu,60,Sant Andreu,Dona,< 24 anys,57
2007,9,Sant Andreu,59,el Bon Pastor,Dona,< 24 anys,13
2007,9,Sant Andreu,58,Baró de Viver,Dona,< 24 anys,5
2007,9,Sant Andreu,57,la Trinitat Vella,Dona,< 24 anys,9
2007,8,Nou Barris,56,Vallbona,Dona,< 24 anys,3
2007,8,Nou Barris,55,Ciutat Meridiana,Dona,< 24 anys,8
2007,8,Nou Barris,54,Torre Baró,Dona,< 24 anys,0
2007,8,Nou Barris,53,la Trinitat Nova,Dona,< 24 anys,6
2007,8,Nou Barris,52,la Prosperitat,Dona,< 24 anys,21
2007,10,Sant Martí,65,el Clot,Dona,< 24 anys,37
2007,4,Les Corts,19,les Corts,Dona,< 24 anys,82
2007,3,Sants-Montjuïc,18,Sants,Dona,< 24 anys,68
2007,3,Sants-Montjuïc,17,Sants - Badal,Dona,< 24 anys,28
2007,9,Sant Andreu,58,Baró de Viver,Home,95 anys i més,0
2007,9,Sant Andreu,57,la Trinitat Vella,Home,95 anys i més,0
2007,8,Nou Barris,56,Vallbona,Home,95 anys i més,0
2007,8,Nou Barris,55,Ciutat Meridiana,Home,95 anys i més,0
2007,8,Nou Barris,54,Torre Baró,Home,95 anys i més,0
2007,8,Nou Barris,53,la Trinitat Nova,Home,95 anys i més,0
2007,8,Nou Barris,52,la Prosperitat,Home,95 anys i més,2
2007,8,Nou Barris,51,Verdun,Home,95 anys i més,0
2007,8,Nou Barris,50,les Roquetes,Home,95 anys i més,0
2007,8,Nou Barris,49,Canyelles,Home,95 anys i més,0
2007,8,Nou Barris,48,la Guineueta,Home,95 anys i més,0
2007,8,Nou Barris,47,Can Peguera,Home,95 anys i més,0
2007,8,Nou Barris,46,el Turó de la Peira,Home,95 anys i més,2
2007,9,Sant Andreu,59,el Bon Pastor,Home,95 anys i més,2
2007,8,Nou Barris,45,Porta,Home,95 anys i més,1
2007,7,Horta-Guinardó,43,Horta,Home,95 anys i més,4
2007,7,Horta-Guinardó,42,la Clota,Home,95 anys i més,0
2007,7,Horta-Guinardó,41,la Vall d'Hebron,Home,95 anys i més,4
2007,7,Horta-Guinardó,40,Montbau,Home,95 anys i més,0
2007,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,95 anys i més,1
2007,7,Horta-Guinardó,38,la Teixonera,Home,95 anys i més,3
2007,7,Horta-Guinardó,37,el Carmel,Home,95 anys i més,2
2007,7,Horta-Guinardó,36,la Font d'en Fargues,Home,95 anys i més,0
2007,7,Horta-Guinardó,35,el Guinardó,Home,95 anys i més,2
2007,7,Horta-Guinardó,34,Can Baró,Home,95 anys i més,0
2007,7,Horta-Guinardó,33,el Baix Guinardó,Home,95 anys i més,4
2007,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,95 anys i més,7
2007,6,Gràcia,31,la Vila de Gràcia,Home,95 anys i més,12
2007,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,95 anys i més,2
2007,2,Eixample,7,la Dreta de l'Eixample,Dona,25-29 anys,199
2007,9,Sant Andreu,60,Sant Andreu,Home,95 anys i més,5
2007,9,Sant Andreu,62,el Congrés i els Indians,Home,95 anys i més,1
2007,3,Sants-Montjuïc,16,la Bordeta,Dona,< 24 anys,26
2007,3,Sants-Montjuïc,15,Hostafrancs,Dona,< 24 anys,29
2007,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,< 24 anys,19
2007,3,Sants-Montjuïc,13,la Marina de Port,Dona,< 24 anys,26
2007,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,< 24 anys,1
2007,3,Sants-Montjuïc,11,el Poble Sec,Dona,< 24 anys,58
2007,2,Eixample,10,Sant Antoni,Dona,< 24 anys,56
2007,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,< 24 anys,86
2007,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,< 24 anys,96
2007,2,Eixample,7,la Dreta de l'Eixample,Dona,< 24 anys,62
2007,2,Eixample,6,la Sagrada Família,Dona,< 24 anys,77
2007,2,Eixample,5,el Fort Pienc,Dona,< 24 anys,54
2007,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,< 24 anys,45
2007,9,Sant Andreu,61,la Sagrera,Home,95 anys i més,0
2007,1,Ciutat Vella,3,la Barceloneta,Dona,< 24 anys,32
2007,1,Ciutat Vella,1,el Raval,Dona,< 24 anys,94
2007,99,No consta,99,No consta,Home,95 anys i més,0
2007,10,Sant Martí,73,la Verneda i la Pau,Home,95 anys i més,2
2007,10,Sant Martí,72,Sant Martí de Provençals,Home,95 anys i més,2
2007,10,Sant Martí,71,Provençals del Poblenou,Home,95 anys i més,0
2007,10,Sant Martí,70,el Besòs i el Maresme,Home,95 anys i més,3
2007,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,95 anys i més,0
2007,10,Sant Martí,68,el Poblenou,Home,95 anys i més,2
2007,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,95 anys i més,1
2007,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,95 anys i més,0
2007,10,Sant Martí,65,el Clot,Home,95 anys i més,0
2007,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,95 anys i més,5
2007,9,Sant Andreu,63,Navas,Home,95 anys i més,1
2007,1,Ciutat Vella,2,el Barri Gòtic,Dona,< 24 anys,51
2007,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,40-44 anys,21
2007,7,Horta-Guinardó,40,Montbau,Dona,40-44 anys,18
2007,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,40-44 anys,6
2007,3,Sants-Montjuïc,15,Hostafrancs,Dona,65-69 anys,64
2007,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,65-69 anys,63
2007,3,Sants-Montjuïc,13,la Marina de Port,Dona,65-69 anys,95
2007,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,65-69 anys,3
2007,3,Sants-Montjuïc,11,el Poble Sec,Dona,65-69 anys,176
2007,2,Eixample,10,Sant Antoni,Dona,65-69 anys,232
2007,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,65-69 anys,316
2007,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,65-69 anys,243
2007,2,Eixample,7,la Dreta de l'Eixample,Dona,65-69 anys,234
2007,2,Eixample,6,la Sagrada Família,Dona,65-69 anys,280
2007,2,Eixample,5,el Fort Pienc,Dona,65-69 anys,187
2007,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,65-69 anys,103
2007,1,Ciutat Vella,3,la Barceloneta,Dona,65-69 anys,104
2007,1,Ciutat Vella,2,el Barri Gòtic,Dona,65-69 anys,66
2007,1,Ciutat Vella,1,el Raval,Dona,65-69 anys,171
2007,99,No consta,99,No consta,Dona,60-64 anys,6
2007,10,Sant Martí,73,la Verneda i la Pau,Dona,60-64 anys,146
2007,10,Sant Martí,72,Sant Martí de Provençals,Dona,60-64 anys,138
2007,10,Sant Martí,71,Provençals del Poblenou,Dona,60-64 anys,59
2007,10,Sant Martí,70,el Besòs i el Maresme,Dona,60-64 anys,73
2007,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,60-64 anys,38
2007,10,Sant Martí,68,el Poblenou,Dona,60-64 anys,107
2007,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,60-64 anys,31
2007,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,60-64 anys,60
2007,10,Sant Martí,65,el Clot,Dona,60-64 anys,113
2007,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,60-64 anys,202
2007,9,Sant Andreu,63,Navas,Dona,60-64 anys,116
2007,3,Sants-Montjuïc,16,la Bordeta,Dona,65-69 anys,86
2007,3,Sants-Montjuïc,17,Sants - Badal,Dona,65-69 anys,108
2007,3,Sants-Montjuïc,18,Sants,Dona,65-69 anys,217
2007,4,Les Corts,19,les Corts,Dona,65-69 anys,249
2007,8,Nou Barris,47,Can Peguera,Dona,65-69 anys,14
2007,8,Nou Barris,46,el Turó de la Peira,Dona,65-69 anys,66
2007,8,Nou Barris,45,Porta,Dona,65-69 anys,162
2007,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,65-69 anys,152
2007,7,Horta-Guinardó,43,Horta,Dona,65-69 anys,164
2007,7,Horta-Guinardó,42,la Clota,Dona,65-69 anys,4
2007,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,65-69 anys,24
2007,7,Horta-Guinardó,40,Montbau,Dona,65-69 anys,31
2007,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,65-69 anys,56
2007,7,Horta-Guinardó,38,la Teixonera,Dona,65-69 anys,61
2007,7,Horta-Guinardó,37,el Carmel,Dona,65-69 anys,168
2007,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,65-69 anys,40
2007,7,Horta-Guinardó,35,el Guinardó,Dona,65-69 anys,217
2007,9,Sant Andreu,62,el Congrés i els Indians,Dona,60-64 anys,54
2007,7,Horta-Guinardó,34,Can Baró,Dona,65-69 anys,50
2007,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,65-69 anys,231
2007,6,Gràcia,31,la Vila de Gràcia,Dona,65-69 anys,262
2007,6,Gràcia,30,la Salut,Dona,65-69 anys,79
2007,6,Gràcia,29,el Coll,Dona,65-69 anys,42
2007,6,Gràcia,28,Vallcarca i els Penitents,Dona,65-69 anys,86
2007,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,65-69 anys,186
2007,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,65-69 anys,273
2007,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,65-69 anys,105
2007,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,65-69 anys,73
2007,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,65-69 anys,109
2007,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,65-69 anys,12
2007,4,Les Corts,21,Pedralbes,Dona,65-69 anys,50
2007,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,65-69 anys,103
2007,7,Horta-Guinardó,33,el Baix Guinardó,Dona,65-69 anys,157
2007,8,Nou Barris,48,la Guineueta,Dona,65-69 anys,83
2007,9,Sant Andreu,61,la Sagrera,Dona,60-64 anys,145
2007,9,Sant Andreu,59,el Bon Pastor,Dona,60-64 anys,45
2007,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,60-64 anys,285
2007,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,60-64 anys,115
2007,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,60-64 anys,58
2007,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,60-64 anys,93
2007,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,60-64 anys,19
2007,4,Les Corts,21,Pedralbes,Dona,60-64 anys,46
2007,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,60-64 anys,136
2007,4,Les Corts,19,les Corts,Dona,60-64 anys,280
2007,3,Sants-Montjuïc,18,Sants,Dona,60-64 anys,225
2007,3,Sants-Montjuïc,17,Sants - Badal,Dona,60-64 anys,121
2007,3,Sants-Montjuïc,16,la Bordeta,Dona,60-64 anys,89
2007,3,Sants-Montjuïc,15,Hostafrancs,Dona,60-64 anys,86
2007,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,60-64 anys,65
2007,3,Sants-Montjuïc,13,la Marina de Port,Dona,60-64 anys,115
2007,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,60-64 anys,7
2007,3,Sants-Montjuïc,11,el Poble Sec,Dona,60-64 anys,187
2007,2,Eixample,10,Sant Antoni,Dona,60-64 anys,217
2007,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,60-64 anys,374
2007,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,60-64 anys,266
2007,2,Eixample,7,la Dreta de l'Eixample,Dona,60-64 anys,256
2007,2,Eixample,6,la Sagrada Família,Dona,60-64 anys,299
2007,2,Eixample,5,el Fort Pienc,Dona,60-64 anys,147
2007,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,60-64 anys,99
2007,1,Ciutat Vella,3,la Barceloneta,Dona,60-64 anys,79
2007,1,Ciutat Vella,2,el Barri Gòtic,Dona,60-64 anys,70
2007,1,Ciutat Vella,1,el Raval,Dona,60-64 anys,157
2007,99,No consta,99,No consta,Dona,55-59 anys,5
2007,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,60-64 anys,204
2007,6,Gràcia,28,Vallcarca i els Penitents,Dona,60-64 anys,111
2007,6,Gràcia,29,el Coll,Dona,60-64 anys,53
2007,6,Gràcia,30,la Salut,Dona,60-64 anys,72
2007,9,Sant Andreu,58,Baró de Viver,Dona,60-64 anys,4
2007,9,Sant Andreu,57,la Trinitat Vella,Dona,60-64 anys,24
2007,8,Nou Barris,56,Vallbona,Dona,60-64 anys,3
2007,8,Nou Barris,55,Ciutat Meridiana,Dona,60-64 anys,31
2007,8,Nou Barris,54,Torre Baró,Dona,60-64 anys,7
2007,8,Nou Barris,53,la Trinitat Nova,Dona,60-64 anys,33
2007,8,Nou Barris,52,la Prosperitat,Dona,60-64 anys,128
2007,8,Nou Barris,51,Verdun,Dona,60-64 anys,59
2007,8,Nou Barris,50,les Roquetes,Dona,60-64 anys,50
2007,8,Nou Barris,49,Canyelles,Dona,60-64 anys,37
2007,8,Nou Barris,48,la Guineueta,Dona,60-64 anys,72
2007,8,Nou Barris,47,Can Peguera,Dona,60-64 anys,10
2007,8,Nou Barris,46,el Turó de la Peira,Dona,60-64 anys,43
2007,9,Sant Andreu,60,Sant Andreu,Dona,60-64 anys,251
2007,8,Nou Barris,45,Porta,Dona,60-64 anys,111
2007,7,Horta-Guinardó,43,Horta,Dona,60-64 anys,143
2007,7,Horta-Guinardó,42,la Clota,Dona,60-64 anys,0
2007,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,60-64 anys,32
2007,7,Horta-Guinardó,40,Montbau,Dona,60-64 anys,34
2007,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,60-64 anys,35
2007,7,Horta-Guinardó,38,la Teixonera,Dona,60-64 anys,49
2007,7,Horta-Guinardó,37,el Carmel,Dona,60-64 anys,157
2007,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,60-64 anys,40
2007,7,Horta-Guinardó,35,el Guinardó,Dona,60-64 anys,193
2007,7,Horta-Guinardó,34,Can Baró,Dona,60-64 anys,53
2007,7,Horta-Guinardó,33,el Baix Guinardó,Dona,60-64 anys,144
2007,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,60-64 anys,214
2007,6,Gràcia,31,la Vila de Gràcia,Dona,60-64 anys,295
2007,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,60-64 anys,139
2007,8,Nou Barris,49,Canyelles,Dona,65-69 anys,42
2007,8,Nou Barris,50,les Roquetes,Dona,65-69 anys,59
2007,8,Nou Barris,51,Verdun,Dona,65-69 anys,80
2007,10,Sant Martí,68,el Poblenou,Dona,70-74 anys,214
2007,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,70-74 anys,21
2007,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,70-74 anys,102
2007,10,Sant Martí,65,el Clot,Dona,70-74 anys,179
2007,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,70-74 anys,296
2007,9,Sant Andreu,63,Navas,Dona,70-74 anys,190
2007,9,Sant Andreu,62,el Congrés i els Indians,Dona,70-74 anys,137
2007,9,Sant Andreu,61,la Sagrera,Dona,70-74 anys,198
2007,9,Sant Andreu,60,Sant Andreu,Dona,70-74 anys,395
2007,9,Sant Andreu,59,el Bon Pastor,Dona,70-74 anys,80
2007,9,Sant Andreu,58,Baró de Viver,Dona,70-74 anys,17
2007,9,Sant Andreu,57,la Trinitat Vella,Dona,70-74 anys,50
2007,8,Nou Barris,56,Vallbona,Dona,70-74 anys,5
2007,8,Nou Barris,55,Ciutat Meridiana,Dona,70-74 anys,56
2007,8,Nou Barris,54,Torre Baró,Dona,70-74 anys,4
2007,8,Nou Barris,53,la Trinitat Nova,Dona,70-74 anys,62
2007,8,Nou Barris,52,la Prosperitat,Dona,70-74 anys,280
2007,8,Nou Barris,51,Verdun,Dona,70-74 anys,100
2007,8,Nou Barris,50,les Roquetes,Dona,70-74 anys,111
2007,8,Nou Barris,49,Canyelles,Dona,70-74 anys,50
2007,8,Nou Barris,48,la Guineueta,Dona,70-74 anys,138
2007,8,Nou Barris,47,Can Peguera,Dona,70-74 anys,11
2007,8,Nou Barris,46,el Turó de la Peira,Dona,70-74 anys,206
2007,8,Nou Barris,45,Porta,Dona,70-74 anys,243
2007,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,70-74 anys,232
2007,7,Horta-Guinardó,43,Horta,Dona,70-74 anys,212
2007,7,Horta-Guinardó,42,la Clota,Dona,70-74 anys,5
2007,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,70-74 anys,40
2007,10,Sant Martí,70,el Besòs i el Maresme,Dona,70-74 anys,207
2007,10,Sant Martí,71,Provençals del Poblenou,Dona,70-74 anys,121
2007,10,Sant Martí,72,Sant Martí de Provençals,Dona,70-74 anys,252
2007,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,75-79 anys,477
2007,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,75-79 anys,188
2007,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,75-79 anys,90
2007,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,75-79 anys,203
2007,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,75-79 anys,15
2007,4,Les Corts,21,Pedralbes,Dona,75-79 anys,94
2007,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,75-79 anys,196
2007,4,Les Corts,19,les Corts,Dona,75-79 anys,385
2007,3,Sants-Montjuïc,18,Sants,Dona,75-79 anys,489
2007,3,Sants-Montjuïc,17,Sants - Badal,Dona,75-79 anys,254
2007,3,Sants-Montjuïc,16,la Bordeta,Dona,75-79 anys,156
2007,3,Sants-Montjuïc,15,Hostafrancs,Dona,75-79 anys,165
2007,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,75-79 anys,101
2007,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,70-74 anys,42
2007,3,Sants-Montjuïc,13,la Marina de Port,Dona,75-79 anys,227
2007,3,Sants-Montjuïc,11,el Poble Sec,Dona,75-79 anys,418
2007,2,Eixample,10,Sant Antoni,Dona,75-79 anys,502
2007,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,75-79 anys,614
2007,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,75-79 anys,510
2007,2,Eixample,7,la Dreta de l'Eixample,Dona,75-79 anys,419
2007,2,Eixample,6,la Sagrada Família,Dona,75-79 anys,622
2007,2,Eixample,5,el Fort Pienc,Dona,75-79 anys,302
2007,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,75-79 anys,248
2007,1,Ciutat Vella,3,la Barceloneta,Dona,75-79 anys,209
2007,1,Ciutat Vella,2,el Barri Gòtic,Dona,75-79 anys,144
2007,1,Ciutat Vella,1,el Raval,Dona,75-79 anys,382
2007,99,No consta,99,No consta,Dona,70-74 anys,2
2007,10,Sant Martí,73,la Verneda i la Pau,Dona,70-74 anys,219
2007,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,75-79 anys,19
2007,7,Horta-Guinardó,40,Montbau,Dona,70-74 anys,80
2007,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,70-74 anys,77
2007,7,Horta-Guinardó,38,la Teixonera,Dona,70-74 anys,70
2007,2,Eixample,5,el Fort Pienc,Dona,70-74 anys,237
2007,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,70-74 anys,165
2007,1,Ciutat Vella,3,la Barceloneta,Dona,70-74 anys,144
2007,1,Ciutat Vella,2,el Barri Gòtic,Dona,70-74 anys,83
2007,1,Ciutat Vella,1,el Raval,Dona,70-74 anys,294
2007,99,No consta,99,No consta,Dona,65-69 anys,2
2007,10,Sant Martí,73,la Verneda i la Pau,Dona,65-69 anys,155
2007,10,Sant Martí,72,Sant Martí de Provençals,Dona,65-69 anys,124
2007,10,Sant Martí,71,Provençals del Poblenou,Dona,65-69 anys,90
2007,10,Sant Martí,70,el Besòs i el Maresme,Dona,65-69 anys,88
2007,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,65-69 anys,37
2007,10,Sant Martí,68,el Poblenou,Dona,65-69 anys,133
2007,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,65-69 anys,19
2007,2,Eixample,6,la Sagrada Família,Dona,70-74 anys,459
2007,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,65-69 anys,55
2007,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,65-69 anys,199
2007,9,Sant Andreu,63,Navas,Dona,65-69 anys,123
